collection,release,source_pdf,source_sha256,source_bytes,pages,ocr_pdf,ocr_sha256,text_file,markdown_file,ocr_exit_code,ocr_seconds,text_chars,chars_per_page,empty_pages,tool_versions,ocr_options,needs_review,error
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d61-mission-report-persian-gulf-august-2020.pdf,4ce20fc566edf4a3dcb8a8abd7a5dcd91046069f9e35f83912ad757c8c8be1b9,877324,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d61-mission-report-persian-gulf-august-2020.pdf,2eb965c1618361bbb3a40f7d7abae177f44582664292f973a47213562ae5cd79,processing/department-of-war/release-01/text/dow-uap-d61-mission-report-persian-gulf-august-2020.txt,department-of-war/release-01/dow-uap-d61-mission-report-persian-gulf-august-2020.md,0,0.5,10970,1567.1,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.pdf,36708d3c6121b00c55394ac4a648fbcbe5411c8b2c00ea8f42f9ca0e502c6b13,1045437,9,processing/department-of-war/release-01/searchable-pdf/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.pdf,4cd1989940edf5f245570d704cde17745946f3a6c281bfeb192ee105d4fa403e,processing/department-of-war/release-01/text/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.txt,department-of-war/release-01/dow-uap-d62-mission-report-strait-of-hormuz-september-2020.md,0,0.6,13442,1493.6,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d63-mission-report-strait-of-hormuz-october-2020.pdf,ad3b37eb9fbd20e6dc75152e486514e58ff8a1edde3d32615887ea0d19727884,3311583,8,processing/department-of-war/release-01/searchable-pdf/dow-uap-d63-mission-report-strait-of-hormuz-october-2020.pdf,7f3d8578319c662d2cb847966f50fcc1f37c04799a78e57072e2dc8da31fc5ee,processing/department-of-war/release-01/text/dow-uap-d63-mission-report-strait-of-hormuz-october-2020.txt,department-of-war/release-01/dow-uap-d63-mission-report-strait-of-hormuz-october-2020.md,0,3.3,12361,1545.1,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d64-mission-report-iran-november-2020.pdf,8422fceb10b2eafcab525690cc9aff6827fc78d5ae5e34b44174d9cc78abbb7c,860506,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d64-mission-report-iran-november-2020.pdf,af71eadec472f7297cb04e464eab47796d752b8da67f8dc06f6b6faa34d7c303,processing/department-of-war/release-01/text/dow-uap-d64-mission-report-iran-november-2020.txt,department-of-war/release-01/dow-uap-d64-mission-report-iran-november-2020.md,0,0.5,11825,1689.3,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d65-mission-report-persian-gulf-july-2020.pdf,bfbc281190a14c522d854c0cf2699f82de419e8f8a455949871ccdc9175bf423,3043075,8,processing/department-of-war/release-01/searchable-pdf/dow-uap-d65-mission-report-persian-gulf-july-2020.pdf,0425b92ba2c3a37f16542a3ba932fa2b3033fff9838864d4e80d5c4f61597bb0,processing/department-of-war/release-01/text/dow-uap-d65-mission-report-persian-gulf-july-2020.txt,department-of-war/release-01/dow-uap-d65-mission-report-persian-gulf-july-2020.md,0,3.0,11131,1391.4,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d7-mission-report-arabian-gulf-2020.pdf,c4cae44b6ac7b4f4916ddff140d47b1e2a6ddc80ed72985877c07401d17fd76a,27337,6,processing/department-of-war/release-01/searchable-pdf/dow-uap-d7-mission-report-arabian-gulf-2020.pdf,c97d1c69345e99ef7890755108442d15034ea494141907560d549ac0af026be5,processing/department-of-war/release-01/text/dow-uap-d7-mission-report-arabian-gulf-2020.txt,department-of-war/release-01/dow-uap-d7-mission-report-arabian-gulf-2020.md,0,0.3,540,90.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d74-mission-report-syria-november-2023.pdf,30708df4aa8484c668d3c3694560f5b57d5a10b6b3da1cfb826a925d9cc806e1,719044,10,processing/department-of-war/release-01/searchable-pdf/dow-uap-d74-mission-report-syria-november-2023.pdf,c0384a735a71d315e3e0a4f0916bb591d94e32daca8baf4cb1fbede1c2a6f3e8,processing/department-of-war/release-01/text/dow-uap-d74-mission-report-syria-november-2023.txt,department-of-war/release-01/dow-uap-d74-mission-report-syria-november-2023.md,0,0.4,17121,1712.1,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d75-mission-report-gulf-of-aden-july-2024.pdf,672b79390fe6595828c71e1f3df8cb0a2290f0658c36ed724e17ea167233b771,792150,8,processing/department-of-war/release-01/searchable-pdf/dow-uap-d75-mission-report-gulf-of-aden-july-2024.pdf,c651e683974dc0f33e9eadcd708d97a898ac41e14f8fc7e804c6e17c28fa2b39,processing/department-of-war/release-01/text/dow-uap-d75-mission-report-gulf-of-aden-july-2024.txt,department-of-war/release-01/dow-uap-d75-mission-report-gulf-of-aden-july-2024.md,0,0.4,14575,1821.9,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-d8-mission-report-djibouti-2025.pdf,0a8548a845c3b45f90ee512bdfd8eac1af073072228e7e4d24e779d12025886c,29154,7,processing/department-of-war/release-01/searchable-pdf/dow-uap-d8-mission-report-djibouti-2025.pdf,4c17c8536b0647f8fa88cf090db4bbb019800c856589589da24ccdf1ab6bab1b,processing/department-of-war/release-01/text/dow-uap-d8-mission-report-djibouti-2025.txt,department-of-war/release-01/dow-uap-d8-mission-report-djibouti-2025.md,0,0.3,552,78.9,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/dow-uap-pr20.pdf,d6614ddb85556a5ad5476be15798b97f16fc3396e42ceffd993548d1e3201389,2297146,1,processing/department-of-war/release-01/searchable-pdf/dow-uap-pr20.pdf,ac2d3b7da9a32fb5fbf34d4183e32770d7d2f3338e7eebed39353b340c028e8e,processing/department-of-war/release-01/text/dow-uap-pr20.txt,department-of-war/release-01/dow-uap-pr20.md,0,0.6,827,827.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b1.pdf,6a456b9add3f4f6d87e39fa26698261bd86c654fd9d812d3a6cbd869d2b4de85,126599,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b1.pdf,9bd56c30f038791bef81e56a693039c2b45db1608b557a8879ff72d3b1628e8d,processing/department-of-war/release-01/text/fbi-photo-b1.txt,department-of-war/release-01/fbi-photo-b1.md,0,1.2,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b10.pdf,8195bb3076df73633e568307823bd2ff2ab53c50e8a427122e41db0c26e0cf53,126186,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b10.pdf,95fb77acd87f9a2c89aac10206c48ee5e289c78d55a6aa7ccde7bfd1a95cc3b7,processing/department-of-war/release-01/text/fbi-photo-b10.txt,department-of-war/release-01/fbi-photo-b10.md,0,0.3,3,3.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b11.pdf,aad2a8d88ab6e1dae78467b1b8d4226424ecf19ec3f67eb9e9fc56a0dd38bda9,120485,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b11.pdf,f3ca2bf4e01f49c59fbc5b1a3e3d86c549eff84873b8d97cf56774d0a5fee0ee,processing/department-of-war/release-01/text/fbi-photo-b11.txt,department-of-war/release-01/fbi-photo-b11.md,0,1.2,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b12.pdf,1c4afdbae5c62023ed0c3cdf1272d864d851b5e178a2565ec8b744927c58c7ac,120747,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b12.pdf,f20658d56f76f26523ec8de9e23e651cdc9cd9137f4c4d366e01fb31e73ca9a6,processing/department-of-war/release-01/text/fbi-photo-b12.txt,department-of-war/release-01/fbi-photo-b12.md,0,5.4,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b13.pdf,259b451d1355deb3c7f63a640641231859fe482ee7929b243727adf78716b64d,66245,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b13.pdf,c616e6df4ef78909e85a52dd5edd7602cadc1afc4ad883d7ee68f50a06d7dc03,processing/department-of-war/release-01/text/fbi-photo-b13.txt,department-of-war/release-01/fbi-photo-b13.md,0,0.3,19,19.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b14.pdf,31c9299629c77d05de4acd549edfd548841baacc8460fd1fec9c683082f5239d,74014,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b14.pdf,a0b521505e98ea1687401fbacf8a9d2402934c2b255670c414da4b64161bf158,processing/department-of-war/release-01/text/fbi-photo-b14.txt,department-of-war/release-01/fbi-photo-b14.md,0,0.3,88,88.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b15.pdf,92e6279262cc580978f5fd2bf9a0d1f1eb0e22326e6c2354fec861f174c7d611,62256,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b15.pdf,0b29be9933fd4cf2ef1b647e6978334a2125df19c213d1f4ebff32e689134d97,processing/department-of-war/release-01/text/fbi-photo-b15.txt,department-of-war/release-01/fbi-photo-b15.md,0,2.9,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b16.pdf,a9abc1e6d69201bd0954a34170c2e70407b377b1791497666c13b580c7ac7a8f,62669,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b16.pdf,36378cd783ae19e7b2f3806307a4327758bb2a480ceabe2cf033f4570814986c,processing/department-of-war/release-01/text/fbi-photo-b16.txt,department-of-war/release-01/fbi-photo-b16.md,0,2.9,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b17.pdf,f2d96af041ac6d451eb716109e2fd606d6071e7504f91e429ad6e8d5ae654745,65683,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b17.pdf,035ea62819628f153a52561c5aba8125706b2c01971a21e2928a0c90a7c324c5,processing/department-of-war/release-01/text/fbi-photo-b17.txt,department-of-war/release-01/fbi-photo-b17.md,0,0.3,15,15.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b18.pdf,64c4b8d8df93af933cc16efc183c27a4262284d0dffe2ca5f6479a32fa536eb0,61286,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b18.pdf,e651db83df429cf1c1e68f5a79d0c3283c3fdfeb6c3e4f2b6d8b2a741cf0a775,processing/department-of-war/release-01/text/fbi-photo-b18.txt,department-of-war/release-01/fbi-photo-b18.md,0,2.9,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b19.pdf,43fc008a99501f57a114be1246ba3cae6004b734d2609c2f7eb6611b9209e509,125697,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b19.pdf,fb76f1def64fd40b5df2dd96d2093dfc70f682d70b40aedfe059901b39e9dcd0,processing/department-of-war/release-01/text/fbi-photo-b19.txt,department-of-war/release-01/fbi-photo-b19.md,0,5.6,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b2.pdf,861e37148d76359fb10e52eb7c2f17760f60ca0977ef0ad1079c5cda11b19530,122637,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b2.pdf,161e62e818686bbe7cba7ee9d8ce2a8c897329ef2b14165fd0d84d745f3685f7,processing/department-of-war/release-01/text/fbi-photo-b2.txt,department-of-war/release-01/fbi-photo-b2.md,0,0.3,12,12.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b20.pdf,97112a6fe175f0458412961285976b9384b31eceb540fe00abbe1bd28e51ceaa,122810,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b20.pdf,5c30b24dfa9128b1008917d886eb580c6de3e2675d19caa39478240c8a8d2717,processing/department-of-war/release-01/text/fbi-photo-b20.txt,department-of-war/release-01/fbi-photo-b20.md,0,0.3,4,4.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b21.pdf,52b81ee21a3bfc5ecce1777d6e91d85aabe8bb905dab1963a793dd4787005214,592551,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b21.pdf,87cb684ef7e5cc1f557e8049627a561164b2c68a802cb39b899f7a0de7f61570,processing/department-of-war/release-01/text/fbi-photo-b21.txt,department-of-war/release-01/fbi-photo-b21.md,0,0.9,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b22.pdf,8dd6f06197acb06f90d60387ecb21367c23b4f67c1011641a5be6e43f842a922,66951,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b22.pdf,9bb7aacd6e1e9d930b85b4195c8ed8fbdbb46cb6f1c4f559a05688ebaceb7638,processing/department-of-war/release-01/text/fbi-photo-b22.txt,department-of-war/release-01/fbi-photo-b22.md,0,0.3,14,14.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b23.pdf,921e5ea0a0b4264d6aabfecee036fc924bf11dd9c6212873122c0fa457de194a,63037,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b23.pdf,4c482515b77a5e7ec4a7c1060100cfb7c8f97ca27e15332881adef1cf556539b,processing/department-of-war/release-01/text/fbi-photo-b23.txt,department-of-war/release-01/fbi-photo-b23.md,0,0.3,3,3.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b24.pdf,8af86cd09af935b39d650d4db78adac5802600abc427f1683cc58cc44cf4bb42,67392,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b24.pdf,0fe5f886403bc3537bec4d67314aa83add2c70df670b7038bc7e58cd5a0aa002,processing/department-of-war/release-01/text/fbi-photo-b24.txt,department-of-war/release-01/fbi-photo-b24.md,0,0.3,7,7.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b3.pdf,8a58dbdbe84dc4f29f131c9c471354ac9a4cac9276bc2503eb09a6b9eb215f09,169593,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b3.pdf,d1f3137ab370c385c55a66c2ef91b6f909c42f88a060c2386e65073b5edfc85b,processing/department-of-war/release-01/text/fbi-photo-b3.txt,department-of-war/release-01/fbi-photo-b3.md,0,0.4,4,4.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b4.pdf,b9b413c19731ce7d48c503c45cc8d00fd1be08154e0321cbf18b9a3613e31c7d,132213,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b4.pdf,dbd0f63d84a810febb6c643e49169f0902850c1c0a8999492113b494c1f24a01,processing/department-of-war/release-01/text/fbi-photo-b4.txt,department-of-war/release-01/fbi-photo-b4.md,0,0.4,65,65.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b5.pdf,9048f6d63441caa23ca385c07340399b34a3c70cd9d21da4f79fd73da57aafac,119604,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b5.pdf,6e83e5f1ad3a377bd2138b4b824e9d7c0910cdc444eec55da1b5b550cf43c002,processing/department-of-war/release-01/text/fbi-photo-b5.txt,department-of-war/release-01/fbi-photo-b5.md,0,1.2,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b6.pdf,c70c7334e7b8f38701fc9951e356cc702c194caaeae12f6e5a41c1bf0c2463e9,124905,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b6.pdf,74dcafceb5ba49646cb386aefa9570b4a3df52eb54f08a122fefb0d0beb0203f,processing/department-of-war/release-01/text/fbi-photo-b6.txt,department-of-war/release-01/fbi-photo-b6.md,0,5.9,1,1.0,1,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b7.pdf,829f0a7381883c14261023832fedb51259a06d50eae7ba13ca21b9b9c5b45713,135280,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b7.pdf,730fcdff0036fbe74ebf8155c63c06c5e23f3c5fa77a3dff941ff37d411fb252,processing/department-of-war/release-01/text/fbi-photo-b7.txt,department-of-war/release-01/fbi-photo-b7.md,0,0.3,62,62.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b8.pdf,bb60e830904c747b7a2a7f43b655d2c02534894529b74f36447d1a4b8f537701,124509,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b8.pdf,176e34d18bb4d1cd15507b61b99b4d03e696af79c77955cca9527faa029227ba,processing/department-of-war/release-01/text/fbi-photo-b8.txt,department-of-war/release-01/fbi-photo-b8.md,0,0.3,4,4.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/fbi-photo-b9.pdf,86017c6972e7e6e110d86be0667a324d28b8d6c3e37d9fdb8acedddf3fd9dd02,125010,1,processing/department-of-war/release-01/searchable-pdf/fbi-photo-b9.pdf,a5fdc9b460f583e9a23e8b984856d28d5c4534efe8d86c8a5d356e3eeba6f7a4,processing/department-of-war/release-01/text/fbi-photo-b9.txt,department-of-war/release-01/fbi-photo-b9.md,0,0.3,3,3.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,true,
department-of-war,release-01,processing/department-of-war/release-01/originals/nasa-uap-d1-apollo-12-transcript-1969.pdf,74dc1a19ef09d093ceba4a0ab082bf3729cb19218c0c3481d8b71f814740c9b3,1052877,4,processing/department-of-war/release-01/searchable-pdf/nasa-uap-d1-apollo-12-transcript-1969.pdf,0c7bcc8b927c7970a9e5abe1826dcb0a109c027302ab5d3a588c58937db4c2c7,processing/department-of-war/release-01/text/nasa-uap-d1-apollo-12-transcript-1969.txt,department-of-war/release-01/nasa-uap-d1-apollo-12-transcript-1969.md,0,0.5,9438,2359.5,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/nasa-uap-d2-apollo-17-transcript-1972.pdf,18ee158476f1203b0ce45bc1eb9b209c225e30b4181ec0fb98b338b2cc0b7591,643401,16,processing/department-of-war/release-01/searchable-pdf/nasa-uap-d2-apollo-17-transcript-1972.pdf,6630478c2b58eac7f1293c1293115ac6b73a5ffa895234b6a2fe1b3d4cdf248b,processing/department-of-war/release-01/text/nasa-uap-d2-apollo-17-transcript-1972.txt,department-of-war/release-01/nasa-uap-d2-apollo-17-transcript-1972.md,0,0.8,30478,1904.9,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/nasa-uap-d4-apollo-11-technical-crew-debriefing-1969.pdf,aacc41814dd16583bbeabe068026bf286cd9b0e464ff097c5c7b97b00d308443,29286242,11,processing/department-of-war/release-01/searchable-pdf/nasa-uap-d4-apollo-11-technical-crew-debriefing-1969.pdf,68cadb751034305c2455f3fd4df0ff4253faf0b89acdaa4bd741ff54529ec42b,processing/department-of-war/release-01/text/nasa-uap-d4-apollo-11-technical-crew-debriefing-1969.txt,department-of-war/release-01/nasa-uap-d4-apollo-11-technical-crew-debriefing-1969.md,0,57.7,20155,1832.3,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/nasa-uap-d5-apollo-17-crew-debriefing-for-science-1973.pdf,23c76f92be6a04417373771a12229c0a6857b9769086989c1b5e459afb5c3e52,122499,3,processing/department-of-war/release-01/searchable-pdf/nasa-uap-d5-apollo-17-crew-debriefing-for-science-1973.pdf,b5fd39f79c78e51a7b3845acd9f179f6124206b4ae319175c21e6cda47bdd774,processing/department-of-war/release-01/text/nasa-uap-d5-apollo-17-crew-debriefing-for-science-1973.txt,department-of-war/release-01/nasa-uap-d5-apollo-17-crew-debriefing-for-science-1973.md,0,0.4,3752,1250.7,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/nasa-uap-d6-apollo-17-technical-crew-debriefing-1973.pdf,2c874c40c55505f2348177ddde77c9fd015bf971e6e059c43508a92bc9ee6b30,513402,2,processing/department-of-war/release-01/searchable-pdf/nasa-uap-d6-apollo-17-technical-crew-debriefing-1973.pdf,5ea9db5a2ba4fbad6276dc9615b676d30a6f92830573267abffb0fbdc51f1a83,processing/department-of-war/release-01/text/nasa-uap-d6-apollo-17-technical-crew-debriefing-1973.txt,department-of-war/release-01/nasa-uap-d6-apollo-17-technical-crew-debriefing-1973.md,0,2.1,3299,1649.5,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/nasa-uap-d7-skylab-technical-crew-debriefing-1973.pdf,61f7e6594e7ab6959503214c73a2a591dc231a14ba92df8e36d0bb0a0fbd6691,301657,11,processing/department-of-war/release-01/searchable-pdf/nasa-uap-d7-skylab-technical-crew-debriefing-1973.pdf,a3ce21c2988e057a0fba8aa61d945044188598892870e3947a367d005635b02f,processing/department-of-war/release-01/text/nasa-uap-d7-skylab-technical-crew-debriefing-1973.txt,department-of-war/release-01/nasa-uap-d7-skylab-technical-crew-debriefing-1973.md,0,0.7,14715,1337.7,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/serial-3-redacted.pdf,abe02815d6331854374cee46db6b1f948f83d9115d2121ac86f5836fef1b65a0,468817,2,processing/department-of-war/release-01/searchable-pdf/serial-3-redacted.pdf,8d5860b87099337899ff6182a8cdfd367744614906555a4a134832302b5cdcfc,processing/department-of-war/release-01/text/serial-3-redacted.txt,department-of-war/release-01/serial-3-redacted.md,0,0.5,7078,3539.0,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/serial-4-redacted-redacted.pdf,29ed0fb7cbe0be3c23965212bb83c58d3890a0de9253938ee4e9c9bb2349d5fe,237155,2,processing/department-of-war/release-01/searchable-pdf/serial-4-redacted-redacted.pdf,449647f51b39ba54a5123f8c5a7375ac98dbdd101013b9b4ed3791b917e43752,processing/department-of-war/release-01/text/serial-4-redacted-redacted.txt,department-of-war/release-01/serial-4-redacted-redacted.md,0,2.1,5471,2735.5,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/serial-5-redacted-redacted.pdf,c38d267441b19350df557d9f3bfbd689fb5ba0619366373a7b9e6f8dce84bb8c,227126,2,processing/department-of-war/release-01/searchable-pdf/serial-5-redacted-redacted.pdf,34b4af626334f59aa0a8675fea24563070b534916f25d567c68f8143d954fe20,processing/department-of-war/release-01/text/serial-5-redacted-redacted.txt,department-of-war/release-01/serial-5-redacted-redacted.md,0,2.1,3937,1968.5,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
department-of-war,release-01,processing/department-of-war/release-01/originals/usper-statement-redacted.pdf,60c1239f7a6bad9655cb66e7b3a82c7e582762f8b4248bc1b614cca9a82d6e37,786861,3,processing/department-of-war/release-01/searchable-pdf/usper-statement-redacted.pdf,a19c20546651c7cca11ab98cdc67247058549d1f99a2fed68b162e52f8f62055,processing/department-of-war/release-01/text/usper-statement-redacted.txt,department-of-war/release-01/usper-statement-redacted.md,0,0.4,7894,2631.3,0,ocrmypdf 17.5.0 / tesseract 5.5.2,-l eng --mode skip --rotate-pages --deskew --optimize 1,false,
